continent,isBot,submitter,statistics_type,previousWorkflowStep,city,latitude,type,uid,owningItem,countryCode,sortBy,id,owningComm,longitude,owner,workflowItemId,ip,query,dns,workflowStep,userAgent,actor,referrer,rpp,sortOrder,bundleName,time,page,epersonid,owningColl,uid_value,owningItem_value,owningComm_value,owningColl_value,workflowItemId_value
,false,,view,,,,0,212f7c74-08e7-4e18-8b68-96720ffa3907,e8cbc13a-82c3-4863-8f28-e03cbdd3c911,,,015a82bc-e588-4c2a-8c6a-0db0317b2f87,92eba3a4-d7d3-43bd-b3f9-0f84c68c08f6,,,,0a58987c,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,https://pedsnetapps.chop.edu/metadata/communities/92eba3a4-d7d3-43bd-b3f9-0f84c68c08f6,,,THUMBNAIL,2025-01-27T14:36:03.269Z,,,d65d5d72-51c6-4e78-88f3-08a790c854c8,212f7c74-08e7-4e18-8b68-96720ffa3907,Structured interviews of Lived ExperiencE in Patients (SLEEP study) Obstructive Sleep Apnea and Central Sleep Apnea,PEDSnet Studies,NESTcc Studies,
,false,,view,,,,0,a1bd502b-cbb9-471d-8874-0a1fdb1ec229,94df1d7a-2415-469b-a91a-6919f41971ab,,,4255bd4c-984e-4277-b76e-253216b9cdee,92eba3a4-d7d3-43bd-b3f9-0f84c68c08f6,,,,0a58987c,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,https://pedsnetapps.chop.edu/metadata/communities/92eba3a4-d7d3-43bd-b3f9-0f84c68c08f6,,,THUMBNAIL,2025-01-27T14:36:03.288Z,,,fde608a7-1771-4bab-85de-eb23c2810732,a1bd502b-cbb9-471d-8874-0a1fdb1ec229,Variation in the Care of Adolescents and Young Adults with Chronic Kidney Disease between Pediatric and Internal Medicine Nephrologists,PEDSnet Studies,Glomerular Learning Network (GLEAN),
,false,,view,,,,0,1c00dd99-11f3-490c-861a-4d52ad966bb1,341ea121-4497-4483-8905-39351d300b18,,,2535ebd6-0ae7-4473-92ca-e0b5e22f0e79,92eba3a4-d7d3-43bd-b3f9-0f84c68c08f6,,,,0a58987c,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,https://pedsnetapps.chop.edu/metadata/communities/92eba3a4-d7d3-43bd-b3f9-0f84c68c08f6,,,THUMBNAIL,2025-01-27T14:36:03.287Z,,,fde608a7-1771-4bab-85de-eb23c2810732,1c00dd99-11f3-490c-861a-4d52ad966bb1,Computable Phenotype for Polycystic Kidney Disease (PKD),PEDSnet Studies,Glomerular Learning Network (GLEAN),
,false,,view,,,,0,1e258233-7a5b-4851-abc1-b189ba0f84a2,768c5369-a051-4591-8d55-2148df29fc8a,,,5fdb4d6a-f2d3-4aa9-8695-fa17fda086d2,"92eba3a4-d7d3-43bd-b3f9-0f84c68c08f6,92eba3a4-d7d3-43bd-b3f9-0f84c68c08f6",,,,0a58987c,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,https://pedsnetapps.chop.edu/metadata/communities/92eba3a4-d7d3-43bd-b3f9-0f84c68c08f6,,,THUMBNAIL,2025-01-27T14:36:03.288Z,,,"d65d5d72-51c6-4e78-88f3-08a790c854c8,b79d302e-1157-4d32-83ac-32d4411ac3b6",1e258233-7a5b-4851-abc1-b189ba0f84a2,Outcomes of Pediatric Otitis Media with Effusion with and without Tympanostomy Tube Insertion,PEDSnet Studies;PEDSnet Studies,NESTcc Studies;PEDSnet Designated Studies,
,false,,view,,,,0,33489b25-5924-449b-b8fa-59b675e4e21e,b876106e-6728-45b1-b21a-b17274f41ecf,,,09c45b84-039b-4a4a-ae00-933040ab4818,92eba3a4-d7d3-43bd-b3f9-0f84c68c08f6,,,,0a58987c,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,https://pedsnetapps.chop.edu/metadata/communities/92eba3a4-d7d3-43bd-b3f9-0f84c68c08f6,,,THUMBNAIL,2025-01-27T14:36:03.291Z,,,b79d302e-1157-4d32-83ac-32d4411ac3b6,33489b25-5924-449b-b8fa-59b675e4e21e,Pharmacokinetics in Neonates Exposed to Lacosamide,PEDSnet Studies,PEDSnet Designated Studies,
,false,,view,,,,0,a4f85420-d6e0-461d-a717-3c69450341ff,86885362-282f-4c35-be21-9c3ca4505e7e,,,ca4faeb7-8332-4949-ba13-ca87299857d4,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,0a58987c,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,https://pedsnetapps.chop.edu/metadata/communities/3ba287c6-7a99-4ae4-807b-3cf10970033b,,,THUMBNAIL,2025-01-27T14:36:20.428Z,,,e1a9f5de-d855-47f1-8df6-26c6c9295de7,a4f85420-d6e0-461d-a717-3c69450341ff,Factor VIII,Concept Sets,Laboratory Results,
,false,,view,,,,0,a7b25bbb-b7d7-4333-bb1e-60eb6a266a22,63597e19-9d57-4cea-b7c8-14d91080ac83,,,98e8e37e-a5da-4bfe-a4d7-54fc5eda13e4,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,0a58987c,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,https://pedsnetapps.chop.edu/metadata/communities/3ba287c6-7a99-4ae4-807b-3cf10970033b,,,THUMBNAIL,2025-01-27T14:36:20.429Z,,,200771af-603d-4b71-8546-512e618b8b79,a7b25bbb-b7d7-4333-bb1e-60eb6a266a22,Pediatric Rheumatology Clusters,Concept Sets,Diagnoses,
,false,,view,,,,0,110f9993-ad52-4906-8357-e3819539119f,7bc8e05b-d0df-466f-9df2-6f96cb4332cf,,,9c212c8c-f5a4-496f-b084-4c32418dfede,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,0a58987c,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,https://pedsnetapps.chop.edu/metadata/communities/3ba287c6-7a99-4ae4-807b-3cf10970033b,,,THUMBNAIL,2025-01-27T14:36:20.432Z,,,e1a9f5de-d855-47f1-8df6-26c6c9295de7,110f9993-ad52-4906-8357-e3819539119f,Protein C,Concept Sets,Laboratory Results,
,false,,view,,,,0,df4488ce-619b-49ef-ab36-02747af26462,75b95eab-20c6-4ede-88c7-1360b38bac5b,,,6b34dec1-0a12-42b9-96e5-6c853467f62b,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,0a58987c,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,https://pedsnetapps.chop.edu/metadata/communities/3ba287c6-7a99-4ae4-807b-3cf10970033b,,,THUMBNAIL,2025-01-27T14:36:20.435Z,,,e1a9f5de-d855-47f1-8df6-26c6c9295de7,df4488ce-619b-49ef-ab36-02747af26462,Protein S,Concept Sets,Laboratory Results,
,false,,view,,,,0,e7b61a15-b37d-4727-b902-c32cc65154e4,bd901671-ff8c-44f1-9ad4-fed1c3bb1e42,,,15274d41-70ee-4b0e-b4f8-6c03e6ed8385,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,0a58987c,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,https://pedsnetapps.chop.edu/metadata/communities/3ba287c6-7a99-4ae4-807b-3cf10970033b,,,THUMBNAIL,2025-01-27T14:36:20.441Z,,,200771af-603d-4b71-8546-512e618b8b79,e7b61a15-b37d-4727-b902-c32cc65154e4,Splenic Sequestration,Concept Sets,Diagnoses,
,false,,view,,,,0,62808b64-b878-40f0-abdb-7a1a4fd27f97,787d7a86-7177-4f06-9bc0-558312881c26,,,cb7fe4b2-c464-4120-a4b8-0061a3428c8e,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,0a58987c,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,https://pedsnetapps.chop.edu/metadata/communities/3ba287c6-7a99-4ae4-807b-3cf10970033b,,,THUMBNAIL,2025-01-27T14:36:20.445Z,,,e1a9f5de-d855-47f1-8df6-26c6c9295de7,62808b64-b878-40f0-abdb-7a1a4fd27f97,Fetal Hemoglobin,Concept Sets,Laboratory Results,
,false,,view,,,,0,c4a298d5-cdf0-4edc-9092-49955e48a2f3,ca11d383-107a-4f36-a182-9729df07f977,,,9a2f49e1-c3ee-4bd1-aee8-2a00b9b73930,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,0a58987c,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,https://pedsnetapps.chop.edu/metadata/communities/3ba287c6-7a99-4ae4-807b-3cf10970033b,,,THUMBNAIL,2025-01-27T14:36:20.461Z,,,e1a9f5de-d855-47f1-8df6-26c6c9295de7,c4a298d5-cdf0-4edc-9092-49955e48a2f3,Mean Corpuscular Volume,Concept Sets,Laboratory Results,
,false,,view,,,,0,c5212e08-4771-46a5-bde5-b88c1bcb2241,20b8987f-9476-4895-8585-e5bfaeb9b2f1,,,6e709902-8809-44f0-bba0-7af2f8f3eb55,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,0a58987c,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,https://pedsnetapps.chop.edu/metadata/communities/3ba287c6-7a99-4ae4-807b-3cf10970033b,,,THUMBNAIL,2025-01-27T14:36:20.461Z,,,200771af-603d-4b71-8546-512e618b8b79,c5212e08-4771-46a5-bde5-b88c1bcb2241,Sickle Cell Disease Associated Pain,Concept Sets,Diagnoses,
,false,,view,,,,0,2d29ca14-2d1d-4068-a57f-d38f816af29c,d6b57e9b-4e3e-475e-948b-e0cc1819bffd,,,445efd97-959c-488a-86c7-1421068210b6,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,0a58987c,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,https://pedsnetapps.chop.edu/metadata/communities/3ba287c6-7a99-4ae4-807b-3cf10970033b,,,THUMBNAIL,2025-01-27T14:36:20.469Z,,,200771af-603d-4b71-8546-512e618b8b79,2d29ca14-2d1d-4068-a57f-d38f816af29c,Obstructive Sleep Apnea,Concept Sets,Diagnoses,
,false,,view,,,,0,bb8bd5bc-90d2-4ee3-9924-01e1f504ac56,3e4ec854-3715-4d28-a878-1a5671cd2bd3,,,ce7c6a14-759d-43f7-a796-2634b1c2eed4,3ba287c6-7a99-4ae4-807b-3cf10970033b,,,,0a58987c,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,https://pedsnetapps.chop.edu/metadata/communities/3ba287c6-7a99-4ae4-807b-3cf10970033b,,,THUMBNAIL,2025-01-27T14:36:20.470Z,,,200771af-603d-4b71-8546-512e618b8b79,bb8bd5bc-90d2-4ee3-9924-01e1f504ac56,Acute Chest Syndrome,Concept Sets,Diagnoses,
,false,,view,,,,0,dfe69e35-6d89-4b39-8321-f5031b485740,0b4b2fe5-e52b-4a0b-b0b1-6c493f8efe40,,,fd3704aa-5d8f-468d-ae3b-f7e15449e956,92eba3a4-d7d3-43bd-b3f9-0f84c68c08f6,,,,0a58987c,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,https://pedsnetapps.chop.edu/metadata/entities/conceptset/787d7a86-7177-4f06-9bc0-558312881c26,,,THUMBNAIL,2025-01-27T14:36:21.765Z,,,b79d302e-1157-4d32-83ac-32d4411ac3b6,dfe69e35-6d89-4b39-8321-f5031b485740,Impact of Early and Universal Hydroxyurea on Cerebrovascular Outcomes in Sickle Cell Disease,PEDSnet Studies,PEDSnet Designated Studies,
,false,,search,,,,,6aa55c44-60b1-4347-8330-a3930a39ec59,,,score,,,,,,0a58987c,children's hospital of philadelphia,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,https://pedsnetapps.chop.edu/metadata/search?query=children%27s%20hospital%20of%20philadelphia,0,desc,,2025-01-27T14:37:04.928Z,1,c428d716-f7e4-4cc3-9c5b-bb529b256e36,,6aa55c44-60b1-4347-8330-a3930a39ec59,,,,
,false,,view,,,,0,fc18ddcf-e311-429e-a39b-635815370acc,e31630db-0837-4cda-bd2d-1db206a5d751,,,157286e6-84e0-449c-8cc5-d35ccf51e446,"92eba3a4-d7d3-43bd-b3f9-0f84c68c08f6,92eba3a4-d7d3-43bd-b3f9-0f84c68c08f6",,,,0a58987c,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,https://pedsnetapps.chop.edu/metadata/search?query=children%27s%20hospital%20of%20philadelphia,,,THUMBNAIL,2025-01-27T14:37:04.974Z,,,"aeab3297-a655-4b5f-97cf-9b2862af0d11,9170ce17-76c5-4c82-b9b2-fd1f2e07c6fb",fc18ddcf-e311-429e-a39b-635815370acc,Creation of a Computable Phenotype in Childhood- Onset Arterial Ischemic Stroke (CAIS),PEDSnet Studies;PEDSnet Studies,Computable Phenotype Development;PEDSnet Scholars,
,false,,view,,,,0,6f078de3-1a81-4b1a-aabe-0eb706850fd3,923eec9d-2cca-497f-9d68-d47643c5654d,,,c7a2aca6-c17c-45d1-950b-1924a3403b40,92eba3a4-d7d3-43bd-b3f9-0f84c68c08f6,,,,0a58987c,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,https://pedsnetapps.chop.edu/metadata/search?query=children%27s%20hospital%20of%20philadelphia,,,THUMBNAIL,2025-01-27T14:37:04.984Z,,,b79d302e-1157-4d32-83ac-32d4411ac3b6,6f078de3-1a81-4b1a-aabe-0eb706850fd3,Effect of Dupilumab on Onset of Type 1 Disease,PEDSnet Studies,PEDSnet Designated Studies,
,false,,view,,,,0,69624948-ba0a-435e-8ec9-72f07079d97c,dbb8e2ba-d6f0-4a26-9ace-a737960bdd81,,,1f588059-d344-449b-8e52-5917b6b68cd6,92eba3a4-d7d3-43bd-b3f9-0f84c68c08f6,,,,0a58987c,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,https://pedsnetapps.chop.edu/metadata/search?query=children%27s%20hospital%20of%20philadelphia,,,THUMBNAIL,2025-01-27T14:37:04.988Z,,,b79d302e-1157-4d32-83ac-32d4411ac3b6,69624948-ba0a-435e-8ec9-72f07079d97c,Improving Pediatric Cancer Patients' Nutritional Outcomes: A Multi-Institutional Approach Using Electronic Health Records,PEDSnet Studies,PEDSnet Designated Studies,
,false,,view,,,,0,5c52424e-8476-49b2-8263-24614ad92bb5,0c8ad4d6-3da5-49d5-891b-aaf58e93a378,,,055834e4-9c7f-41ec-9f09-0830b66ff6df,92eba3a4-d7d3-43bd-b3f9-0f84c68c08f6,,,,0a58987c,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,https://pedsnetapps.chop.edu/metadata/search?query=children%27s%20hospital%20of%20philadelphia,,,THUMBNAIL,2025-01-27T14:37:04.990Z,,,b79d302e-1157-4d32-83ac-32d4411ac3b6,5c52424e-8476-49b2-8263-24614ad92bb5,Multi-Center Retrospective Study of Iron Overload in Children Receiving HSCT for Non-Malignant Blood Disorders,PEDSnet Studies,PEDSnet Designated Studies,
,false,,view,,,,0,677f0c99-2b28-4f27-b380-66182f383860,da44df8b-ea53-41d9-889e-4d9749136460,,,a6b5c909-587f-4837-91ad-137a97c64921,"92eba3a4-d7d3-43bd-b3f9-0f84c68c08f6,92eba3a4-d7d3-43bd-b3f9-0f84c68c08f6",,,,0a58987c,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,https://pedsnetapps.chop.edu/metadata/search?query=children%27s%20hospital%20of%20philadelphia,,,THUMBNAIL,2025-01-27T14:37:04.991Z,,,"aeab3297-a655-4b5f-97cf-9b2862af0d11,b79d302e-1157-4d32-83ac-32d4411ac3b6",677f0c99-2b28-4f27-b380-66182f383860,Creation of Computable Alopecia Areata Phenotype to Evaluate Epidemiology of Pediatric Alopecia Areata and Potential Health Care Disparities in Care Among Children Living with Alopecia Areata,PEDSnet Studies;PEDSnet Studies,Computable Phenotype Development;PEDSnet Designated Studies,
,false,,view,,,,0,bd8fbe9c-f665-47df-9088-c0e401e74aab,98675abf-7fb7-4bda-805b-5ece109e4f82,,,183341c2-386c-4050-b7db-23053b0f8502,92eba3a4-d7d3-43bd-b3f9-0f84c68c08f6,,,,0a58987c,,40fccbf6,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,https://pedsnetapps.chop.edu/metadata/search?query=children%27s%20hospital%20of%20philadelphia,,,THUMBNAIL,2025-01-27T14:37:05Z,,,b79d302e-1157-4d32-83ac-32d4411ac3b6,bd8fbe9c-f665-47df-9088-c0e401e74aab,Unanticipated Consequences of Proton Pump Inhibitor Use,PEDSnet Studies,PEDSnet Designated Studies,
