continent,isBot,submitter,statistics_type,previousWorkflowStep,city,latitude,type,uid,owningItem,countryCode,sortBy,id,owningComm,longitude,owner,workflowItemId,ip,query,dns,workflowStep,userAgent,actor,referrer,rpp,sortOrder,bundleName,time,page,epersonid,owningColl,uid_value,owningItem_value,owningComm_value,owningColl_value,workflowItemId_value
,false,,view,,Philadelphia,39.9526,0,b4487b88-08d2-42a9-8d1e-af01ee8f8d8c,88895545-53cd-4a3a-b586-1a2150cb120f,US,,59c8dc81-e0b1-4c9b-a54c-49a53a0124cd,"dc11bca6-d7df-45d0-878a-a47934aee648,57fd85d3-0b50-4239-8f05-8db5e0e65a6a",-75.1652,,,287f44eb,,624d3794,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0,,"https://pedsnetapps.chop.edu/metadata/communities/57fd85d3-0b50-4239-8f05-8db5e0e65a6a?f.subjectFlat=Hotspots%20Outlier%20Detection,equals&spc.page=1",,,THUMBNAIL,2025-02-01T14:51:26.674Z,,,e774e9ea-d81b-4bc4-badc-e2b4a8059239,b4487b88-08d2-42a9-8d1e-af01ee8f8d8c,"Patient Records Consistency: Multi Site, Anomaly Detection, Cross-Sectional Analysis",Cohort Fitness;Data Quality Modules,Patient Records Consistency,
,false,,view,,Philadelphia,39.9526,0,f6fff95c-0bd1-4985-bfe5-9f44b784dc39,1bf6471a-d7b4-44f1-8e31-c5419b71e130,US,,444dde51-c14c-4a4d-982a-ee0ecbb48cbb,"4a439fd8-80f7-4b60-bc33-f029f0edb1af,57fd85d3-0b50-4239-8f05-8db5e0e65a6a",-75.1652,,,287f44eb,,624d3794,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0,,"https://pedsnetapps.chop.edu/metadata/communities/57fd85d3-0b50-4239-8f05-8db5e0e65a6a?f.subjectFlat=Hotspots%20Outlier%20Detection,equals&spc.page=1",,,THUMBNAIL,2025-02-01T14:51:26.678Z,,,9d9e267c-f506-4b67-95bb-e7c6c6a91835,f6fff95c-0bd1-4985-bfe5-9f44b784dc39,"Expected Variables Present: Multi-Site, Anomaly Detection, Cross-Sectional Analysis",Variable Testing;Data Quality Modules,Expected Variables Present,
,false,,view,,Philadelphia,39.9526,0,9914bb70-6916-4d39-8830-a2a78a4bb802,d89bd103-3477-44a1-bbd2-afd5505f55d4,US,,079c42db-fdf6-4d90-a693-754cf9266dd7,"eb727e7d-be51-4b02-b556-33998b016e9d,57fd85d3-0b50-4239-8f05-8db5e0e65a6a",-75.1652,,,287f44eb,,624d3794,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0,,"https://pedsnetapps.chop.edu/metadata/communities/57fd85d3-0b50-4239-8f05-8db5e0e65a6a?f.subjectFlat=Hotspots%20Outlier%20Detection,equals&spc.page=1",,,THUMBNAIL,2025-02-01T14:51:26.686Z,,,664bce26-69a1-445e-aa1a-c8eb1d6ba95a,9914bb70-6916-4d39-8830-a2a78a4bb802,"Source and Concept Vocabularies: Multi-Site, Anomaly Detection, Cross-Sectional Analysis",Concept Set Testing;Data Quality Modules,Source and Concept Vocabularies,
,false,,view,,Philadelphia,39.9526,0,718a0c2a-81a0-4556-b9ee-105a14a1bff7,9440c040-ec95-4388-a251-411514ca9c4f,US,,be7b1f45-2976-4423-b850-f0f879254a00,"f640d53d-5f2a-476f-ab06-42274668de2f,57fd85d3-0b50-4239-8f05-8db5e0e65a6a",-75.1652,,,287f44eb,,624d3794,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0,,"https://pedsnetapps.chop.edu/metadata/communities/57fd85d3-0b50-4239-8f05-8db5e0e65a6a?f.subjectFlat=Hotspots%20Outlier%20Detection,equals&spc.page=1",,,THUMBNAIL,2025-02-01T14:51:26.719Z,,,fb1cee7a-385b-49d1-81c6-63816e97a133,718a0c2a-81a0-4556-b9ee-105a14a1bff7,"Clinical Events and Specialty Agreement: Multi-Site, Anomaly Detection, Cross-Sectional Analysis",Dataset Fitness;Data Quality Modules,Clinical Events and Specialty Agreements,
,false,,view,,Philadelphia,39.9526,0,12861bd4-d19e-490f-a918-63b92634d28e,fa2166b4-30c9-4067-81f4-c62e28985839,US,,eac09c19-b732-476d-9bcc-5002b1bb3396,"f640d53d-5f2a-476f-ab06-42274668de2f,57fd85d3-0b50-4239-8f05-8db5e0e65a6a",-75.1652,,,287f44eb,,624d3794,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0,,"https://pedsnetapps.chop.edu/metadata/communities/57fd85d3-0b50-4239-8f05-8db5e0e65a6a?f.subjectFlat=Hotspots%20Outlier%20Detection,equals&spc.page=1",,,THUMBNAIL,2025-02-01T14:51:26.723Z,,,fb1cee7a-385b-49d1-81c6-63816e97a133,12861bd4-d19e-490f-a918-63b92634d28e,"Clinical Events and Specialty Agreement: Single Site, Anomaly Detection, Cross-Sectional Analysis",Dataset Fitness;Data Quality Modules,Clinical Events and Specialty Agreements,
,false,,view,,Philadelphia,39.9526,0,960400aa-9492-487f-94c6-b76592dd4aef,79a702f1-0925-4a57-9f7d-d1b15b793261,US,,244492d8-27e1-4f0e-a4d5-09f374b48adb,"dc11bca6-d7df-45d0-878a-a47934aee648,57fd85d3-0b50-4239-8f05-8db5e0e65a6a",-75.1652,,,287f44eb,,624d3794,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0,,"https://pedsnetapps.chop.edu/metadata/communities/57fd85d3-0b50-4239-8f05-8db5e0e65a6a?f.subjectFlat=Hotspots%20Outlier%20Detection,equals&spc.page=1",,,THUMBNAIL,2025-02-01T14:51:26.726Z,,,69c64223-f9ce-4a80-bf1a-11f27a7fc794,960400aa-9492-487f-94c6-b76592dd4aef,"Patient-Facts: Multi-Site, Anomaly Detection, Cross-Sectional Analysis",Cohort Fitness;Data Quality Modules,Patient Facts,
,false,,view,,Philadelphia,39.9526,2,71a3f774-9821-4446-af19-aa51b478f3bd,,US,,74a0ec56-c7a7-4cd9-9ec9-29a023d79be1,"eb727e7d-be51-4b02-b556-33998b016e9d,57fd85d3-0b50-4239-8f05-8db5e0e65a6a",-75.1652,,,287f44eb,,624d3794,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0,,"https://pedsnetapps.chop.edu/communities/57fd85d3-0b50-4239-8f05-8db5e0e65a6a?f.subjectFlat=Hotspots%20Outlier%20Detection,equals&spc.page=1",,,,2025-02-01T14:51:39.051Z,,,89107ca4-cfb8-405f-8239-bdcb958f65d5,71a3f774-9821-4446-af19-aa51b478f3bd,,Concept Set Testing;Data Quality Modules,Concept Set Distributions,
,false,,view,,Washington D.C.,38.9072,0,77641ce7-1e8e-46a4-a389-3a73c2d09e51,85c8851a-bed4-43e8-b83e-79e56ff0dce7,US,,a5254236-281c-4c20-9d60-d45b767f035d,dd8cbefd-bc37-476c-a383-7c9fe413743f,-77.0369,,,e7133fd4,,6461eedf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Safari/605.1.15",,https://pedsnetapps.chop.edu/metadata/home,,,THUMBNAIL,2025-02-01T12:36:21.283Z,,,0b3bab26-df86-4f72-b571-a11967535e1e,77641ce7-1e8e-46a4-a389-3a73c2d09e51,"PEDSpace Policies, User Guide, and Metadata Application Profile",PEDSnet Resources,Documentation & Learning Materials,
,false,,view,,Washington D.C.,38.9072,0,ab4ad4ca-782c-44c1-a3c3-4c7da4191072,41efd9d9-304b-4eea-99fd-21920d685661,US,,563cd20e-01d0-4e85-b905-70d102a85ca2,"0afb13f9-1fdd-41a9-ae3f-0658068e28ba,57fd85d3-0b50-4239-8f05-8db5e0e65a6a",-77.0369,,,e7133fd4,,6461eedf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Safari/605.1.15",,https://pedsnetapps.chop.edu/metadata/home,,,THUMBNAIL,2025-02-01T12:36:21.283Z,,,4759746d-fbdc-4478-bea0-46161c9bc985,ab4ad4ca-782c-44c1-a3c3-4c7da4191072,"Sensitivity to Selection Criteria: Single Site, Exploratory, Cross-Sectional Analysis",Cohort Identification;Data Quality Modules,Sensitivity to Selection Criteria,
,false,,view,,Washington D.C.,38.9072,0,beed6865-a6f2-46d7-b62e-e04af94be753,c04547d5-0aaf-4a6d-878c-817d24b65e50,US,,a8fd1c95-959b-44b4-9013-d8e4c24d26ae,dd8cbefd-bc37-476c-a383-7c9fe413743f,-77.0369,,,e7133fd4,,6461eedf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Safari/605.1.15",,https://pedsnetapps.chop.edu/metadata/home,,,THUMBNAIL,2025-02-01T12:36:21.290Z,,,0b3bab26-df86-4f72-b571-a11967535e1e,beed6865-a6f2-46d7-b62e-e04af94be753,PEDSpace Search and Browse Tutorial,PEDSnet Resources,Documentation & Learning Materials,
,false,,view,,Washington D.C.,38.9072,0,6adced9a-28c6-4652-b652-2db6af231bc5,26f7aedb-0849-4503-bdbe-9fdb5dd45d57,US,,5792c8e1-85ca-4dd7-8d79-7b83bf632317,dd8cbefd-bc37-476c-a383-7c9fe413743f,-77.0369,,,e7133fd4,,6461eedf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Safari/605.1.15",,https://pedsnetapps.chop.edu/metadata/home,,,THUMBNAIL,2025-02-01T12:36:21.292Z,,,0b3bab26-df86-4f72-b571-a11967535e1e,6adced9a-28c6-4652-b652-2db6af231bc5,Data Quality Module Execution Tutorial,PEDSnet Resources,Documentation & Learning Materials,
,false,,view,,Washington D.C.,38.9072,0,8580e0c9-fe42-46cb-9847-5429b74607d6,3091d08d-3d49-4ea8-8e4f-b28a3ad6df54,US,,baeac2e8-f9e7-444f-aec6-c19fc5011342,"0afb13f9-1fdd-41a9-ae3f-0658068e28ba,57fd85d3-0b50-4239-8f05-8db5e0e65a6a",-77.0369,,,e7133fd4,,6461eedf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Safari/605.1.15",,https://pedsnetapps.chop.edu/metadata/home,,,THUMBNAIL,2025-02-01T12:36:21.419Z,,,4759746d-fbdc-4478-bea0-46161c9bc985,8580e0c9-fe42-46cb-9847-5429b74607d6,"Sensitivity to Selection Criteria: Multi Site, Exploratory, Cross-Sectional Analysis",Cohort Identification;Data Quality Modules,Sensitivity to Selection Criteria,
,false,,view,,Washington D.C.,38.9072,5,b79707bb-f0af-4e00-9736-2039a4570cb9,,US,,0ca0dae5-f60a-472a-8797-45345e117dd2,,-77.0369,,,e7133fd4,,6461eedf,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Safari/605.1.15",,,,,,2025-02-01T12:36:21.683Z,,,,b79707bb-f0af-4e00-9736-2039a4570cb9,,,,
,false,,view,,Philadelphia,39.9526,0,e701654c-8e3c-473f-ba8a-844823227d94,dde573c2-4d7c-4e78-a1b1-83fb43738305,US,,ffb238d4-95fa-4b0f-b7f3-c8a457a35d3d,"dc11bca6-d7df-45d0-878a-a47934aee648,57fd85d3-0b50-4239-8f05-8db5e0e65a6a",-75.1652,,,287f44eb,,624d3794,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0,,https://pedsnetapps.chop.edu/metadata/communities/57fd85d3-0b50-4239-8f05-8db5e0e65a6a,,,THUMBNAIL,2025-02-01T14:51:11.661Z,,,85838459-479a-461c-ad15-786f18cc8536,e701654c-8e3c-473f-ba8a-844823227d94,"Patient Event Sequencing: Multi Site, Anomaly Detection, Longitudinal Analysis",Cohort Fitness;Data Quality Modules,Patient Event Sequencing,
,false,,view,,Philadelphia,39.9526,0,c8546177-31ca-4e92-b22f-67d277239c67,f5577cbe-1534-4523-8172-ced5e64d3495,US,,96489c9c-1ef5-41cc-8821-720847d6bfb7,"0afb13f9-1fdd-41a9-ae3f-0658068e28ba,57fd85d3-0b50-4239-8f05-8db5e0e65a6a",-75.1652,,,287f44eb,,624d3794,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0,,https://pedsnetapps.chop.edu/metadata/communities/57fd85d3-0b50-4239-8f05-8db5e0e65a6a,,,THUMBNAIL,2025-02-01T14:51:11.662Z,,,4759746d-fbdc-4478-bea0-46161c9bc985,c8546177-31ca-4e92-b22f-67d277239c67,"Sensitivity to Selection Criteria: Single Site, Anomaly Detection, Cross-Sectional Analysis",Cohort Identification;Data Quality Modules,Sensitivity to Selection Criteria,
,false,,view,,Philadelphia,39.9526,0,ec3953fa-ca82-4c99-b0fd-d9357765186c,75c1ea40-4537-4de3-9038-e525620a85a6,US,,aa5e6732-ffd3-4ffc-b9c0-6b5b4d1a515c,"dc11bca6-d7df-45d0-878a-a47934aee648,57fd85d3-0b50-4239-8f05-8db5e0e65a6a",-75.1652,,,287f44eb,,624d3794,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0,,https://pedsnetapps.chop.edu/metadata/communities/57fd85d3-0b50-4239-8f05-8db5e0e65a6a,,,THUMBNAIL,2025-02-01T14:51:11.667Z,,,85838459-479a-461c-ad15-786f18cc8536,ec3953fa-ca82-4c99-b0fd-d9357765186c,"Patient Event Sequencing: Single Site, Exploratory, Cross-Sectional Analysis",Cohort Fitness;Data Quality Modules,Patient Event Sequencing,
,false,,view,,Philadelphia,39.9526,0,20ff5508-e1bd-4be4-927e-1ae09d4e69ca,2e6abf88-1e4b-4c35-a729-d99b6a2701b7,US,,afa1f437-d79f-47be-88fe-db788e571e29,"0afb13f9-1fdd-41a9-ae3f-0658068e28ba,57fd85d3-0b50-4239-8f05-8db5e0e65a6a",-75.1652,,,287f44eb,,624d3794,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0,,https://pedsnetapps.chop.edu/metadata/communities/57fd85d3-0b50-4239-8f05-8db5e0e65a6a,,,THUMBNAIL,2025-02-01T14:51:11.668Z,,,4759746d-fbdc-4478-bea0-46161c9bc985,20ff5508-e1bd-4be4-927e-1ae09d4e69ca,"Sensitivity to Selection Criteria: Multi Site, Anomaly Detection, Cross-Sectional Analysis",Cohort Identification;Data Quality Modules,Sensitivity to Selection Criteria,
,false,,view,,Philadelphia,39.9526,0,a3224c09-6051-4b19-879e-9f8fce671a9b,c161fcdb-ae10-4bb7-b234-ae70033f72fb,US,,1b5438d0-11aa-46bd-8dce-92b3bb1564c6,"dc11bca6-d7df-45d0-878a-a47934aee648,57fd85d3-0b50-4239-8f05-8db5e0e65a6a",-75.1652,,,287f44eb,,624d3794,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0,,https://pedsnetapps.chop.edu/metadata/communities/57fd85d3-0b50-4239-8f05-8db5e0e65a6a,,,THUMBNAIL,2025-02-01T14:51:11.711Z,,,85838459-479a-461c-ad15-786f18cc8536,a3224c09-6051-4b19-879e-9f8fce671a9b,"Patient Event Sequencing: Multi Site, Anomaly Detection, Cross-Sectional Analysis",Cohort Fitness;Data Quality Modules,Patient Event Sequencing,
,false,,view,,Philadelphia,39.9526,0,c3d7dbcf-85b9-4fda-b2ce-c69724e0b9a5,7b2dc05c-2d40-4595-968d-727613d20cc4,US,,de90bce9-449b-40a4-bc47-93411db931ec,"dc11bca6-d7df-45d0-878a-a47934aee648,57fd85d3-0b50-4239-8f05-8db5e0e65a6a",-75.1652,,,287f44eb,,624d3794,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0,,https://pedsnetapps.chop.edu/metadata/communities/57fd85d3-0b50-4239-8f05-8db5e0e65a6a,,,THUMBNAIL,2025-02-01T14:51:11.712Z,,,85838459-479a-461c-ad15-786f18cc8536,c3d7dbcf-85b9-4fda-b2ce-c69724e0b9a5,"Patient Event Sequencing: Multi Site, Exploratory, Longitudinal Analysis",Cohort Fitness;Data Quality Modules,Patient Event Sequencing,
,false,,view,,Philadelphia,39.9526,4,614fc1b2-b0b5-4ab2-82ff-073428425794,,US,,57fd85d3-0b50-4239-8f05-8db5e0e65a6a,,-75.1652,,,287f44eb,,624d3794,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0,,https://pedsnetapps.chop.edu/communities/57fd85d3-0b50-4239-8f05-8db5e0e65a6a,,,,2025-02-01T14:51:25.992Z,,,,614fc1b2-b0b5-4ab2-82ff-073428425794,,,,
,false,,view,,Philadelphia,39.9526,0,844b882d-446e-431e-853d-dcaaa2c006f7,cb44d0c8-c17e-48cd-a086-9d0ad75dff11,US,,223c9f48-fd4c-4195-bc86-86d2be3c19d3,"eb727e7d-be51-4b02-b556-33998b016e9d,57fd85d3-0b50-4239-8f05-8db5e0e65a6a",-75.1652,,,287f44eb,,624d3794,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0,,"https://pedsnetapps.chop.edu/metadata/communities/57fd85d3-0b50-4239-8f05-8db5e0e65a6a?f.subjectFlat=Hotspots%20Outlier%20Detection,equals&spc.page=1",,,THUMBNAIL,2025-02-01T14:51:26.669Z,,,664bce26-69a1-445e-aa1a-c8eb1d6ba95a,844b882d-446e-431e-853d-dcaaa2c006f7,"Source and Concept Vocabularies: Single Site, Anomaly Detection, Cross-Sectional Analysis",Concept Set Testing;Data Quality Modules,Source and Concept Vocabularies,
,false,,view,,Philadelphia,39.9526,0,127066f2-f4ec-4177-8aa1-cd5f51af400a,70fff8a5-b6f6-4996-acfe-00ab6a7a0639,US,,f2b138f7-50c6-4f6a-a92a-3405241724d6,"0afb13f9-1fdd-41a9-ae3f-0658068e28ba,57fd85d3-0b50-4239-8f05-8db5e0e65a6a",-75.1652,,,287f44eb,,624d3794,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0,,"https://pedsnetapps.chop.edu/metadata/communities/57fd85d3-0b50-4239-8f05-8db5e0e65a6a?f.subjectFlat=Hotspots%20Outlier%20Detection,equals&spc.page=1",,,THUMBNAIL,2025-02-01T14:51:26.669Z,,,288ffd15-787e-4f20-8710-2851d1f3f997,127066f2-f4ec-4177-8aa1-cd5f51af400a,"Cohort Attrition: Multi-Site, Anomaly Detection, Cross-Sectional Analysis",Cohort Identification;Data Quality Modules,Cohort Attrition,
AS,true,,search,,Singapore,1.35208,,b508fccf-129e-492d-a99f-e97a8e4e970a,,SG,score,,,103.82,,,9f55e4d9,,ca3a1712,,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",,"https://pedsnetapps.chop.edu/metadata/search?f.checkReq=n_event_a,equals&f.subject=Data%20Quality%20Check%20Categorizations::Data%20Quality%20Category::Plausibility,equals&f.subjectFlat=Utilization%20Patterns,equals&spc.page=1",0,desc,,2025-02-03T01:56:28.511Z,1,,,b508fccf-129e-492d-a99f-e97a8e4e970a,,,,
